symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,fees,bars_held,exit_reason
PNC,2017-09-12,2017-10-10,91.52679549433547,99.72456276338738,4.0942,33.563298752952335,0.08956685552876442,0.0,20,期間満了
ELV,2017-09-21,2017-10-16,162.18361441079898,162.11886519435245,2.3956,-0.15511322291933993,-0.0003992340205376032,0.0,17,シグナル
PPL,2017-10-10,2017-10-16,25.354403677491906,25.32060860869151,15.7103,-0.5309306693748681,-0.0013329072625911386,0.0,4,シグナル
FICO,2017-09-19,2017-10-17,135.53833666992188,147.45195131835936,2.8389,33.82156062544914,0.08789848644410354,0.0,20,期間満了
ADBE,2017-09-28,2017-10-20,146.25691138916014,171.3628,2.6963,67.69300746140749,0.17165608361602924,0.0,16,シグナル
ORCL,2017-09-25,2017-10-23,42.4919995566528,43.258534438247764,9.0397,6.929245369153989,0.018039510721847167,0.0,20,期間満了
MGM,2017-10-18,2017-10-24,28.86035541241329,29.57750508969457,13.8903,9.961424162340165,0.024848955150871873,0.0,4,シグナル
JBL,2017-09-28,2017-10-26,27.11935269691885,26.82055858157691,14.5417,-4.34497438706785,-0.011017745101854317,0.0,20,期間満了
CHTR,2017-10-16,2017-10-26,358.3464455566406,329.41498692817964,1.1142,-32.23543120383124,-0.08073600000000015,0.0,8,損切り
EQT,2017-10-30,2017-10-31,31.54033012999424,30.947671612963713,12.57,-7.44971755907369,-0.018790498215708832,0.0,1,シグナル
PNW,2017-10-05,2017-11-02,59.77589484552221,61.40861380409136,6.733,10.99309674804607,0.027314002789729112,0.0,20,期間満了
RSG,2017-10-10,2017-11-06,55.84047711443403,55.82109890349206,7.1624,-0.13879449805074273,-0.0003470280331282798,0.0,19,シグナル
ICE,2017-10-26,2017-11-06,59.05093593592471,59.2870463342378,6.8536,1.6182062258786232,0.003998419238761841,0.0,7,シグナル
VRTX,2017-10-30,2017-11-09,149.82977471923826,146.14298651123048,2.7092,-9.988246613134663,-0.02460651238991944,0.0,8,シグナル
LH,2017-10-20,2017-11-13,123.59923723576343,121.89575527454761,3.2999,-5.6213201238160195,-0.013782301568467107,0.0,16,シグナル
MAA,2017-10-26,2017-11-16,75.06278549810642,74.6802179291261,5.3916,-2.0626513049143114,-0.005096634323408824,0.0,15,シグナル
COO,2017-11-06,2017-11-16,57.08907624701609,58.85674043745396,7.0886,12.530264380337883,0.030963264894836365,0.0,8,シグナル
LLY,2017-11-02,2017-11-20,72.50977805635657,73.32758794035202,5.585,4.567468202114583,0.011278615187041739,0.0,12,シグナル
NDAQ,2017-10-30,2017-11-22,21.00966113377345,22.45010763361521,19.3212,27.831154912742647,0.06856114863871912,0.0,17,シグナル
STT,2017-11-09,2017-11-28,69.77872567432134,70.2745436689405,5.7496,2.850755141862294,0.007105575371686913,0.0,12,シグナル
ALLE,2017-10-31,2017-11-29,74.33303202161572,74.96803092651862,5.2334,3.323203268918803,0.008542620792304539,0.0,20,期間満了
BSX,2017-11-06,2017-11-29,27.8722803817749,26.678640762329103,14.5192,-17.33069236265743,-0.04282533051103683,0.0,16,シグナル
TTD,2017-11-22,2017-11-29,5.215168765640258,4.794116900177526,79.3602,-33.4147602534955,-0.08073600000000002,0.0,4,損切り
CMI,2017-11-28,2017-12-04,130.58115880358494,133.28420978345133,3.1256,8.448656142670416,0.020700160763102295,0.0,4,シグナル
AON,2017-11-29,2017-12-05,130.07115852006234,129.73334199923016,2.9963,-1.0121996413694774,-0.002597167002092014,0.0,4,シグナル
KKR,2017-11-16,2017-12-07,17.249884402379443,17.0883793896883,23.6629,-3.821676964809285,-0.009362672173551878,0.0,14,シグナル
EBAY,2017-11-13,2017-12-12,31.507738448309237,32.990580880737305,12.7667,18.931004482079402,0.04706280124994623,0.0,20,期間満了
IP,2017-11-20,2017-12-15,34.71913933310383,35.799826382254594,11.8502,12.806357669846363,0.031126550655026012,0.0,18,シグナル
APO,2017-11-17,2017-12-18,21.577235595183698,24.21418123383875,18.932,49.92265483101744,0.12220961424936427,0.0,20,期間満了
TTWO,2017-12-06,2017-12-26,103.69288861083983,108.78290674438476,3.8272,19.48051740070315,0.0490874369663652,0.0,13,シグナル
MU,2017-12-06,2017-12-27,39.83694513786932,41.137357852534876,10.2535,13.333781769823304,0.03264338443033313,0.0,14,シグナル
CRL,2017-11-29,2017-12-28,103.56278735961914,109.29249325561523,3.9302,22.51889011244384,0.055325914279420026,0.0,20,期間満了
NXPI,2017-12-01,2018-01-02,100.53178820910547,103.00335630625263,3.7845,9.353649463653369,0.024584941153203192,0.0,20,期間満了
LRCX,2017-12-15,2018-01-02,16.338897967198893,16.478321832771307,25.7507,3.5902621351955872,0.008533247826892304,0.0,10,シグナル
ETR,2017-12-28,2018-01-04,29.402529175039323,29.639081413335084,14.4969,3.4292741433498577,0.00804530239176091,0.0,4,シグナル
NVDA,2017-12-07,2018-01-08,4.738539053733577,5.4318831372763166,85.3345,59.166170697077916,0.1463202214185492,0.0,20,期間満了
VRSN,2018-01-04,2018-01-10,109.63922694635717,110.33740100238347,3.9189,2.7360743081614487,0.006367922097516144,0.0,4,シグナル
ISRG,2017-12-18,2018-01-11,124.12588606567381,140.55413841552735,3.4424,56.552615889135836,0.1323515414114467,0.0,16,シグナル
AJG,2017-12-27,2018-01-12,55.7333332353687,56.32530748151343,7.6309,4.517296274905789,0.010621547497343217,0.0,11,シグナル
NEM,2017-12-14,2018-01-16,28.199414910822156,31.335974337656914,14.7292,46.1990111097345,0.1112278193272383,0.0,20,期間満了
ALGN,2017-12-26,2018-01-17,222.53788861083981,264.94787565917966,1.9017,80.65107236982789,0.19057423126047426,0.0,14,シグナル
EXC,2018-01-12,2018-01-19,20.14260338675585,20.33075658069097,22.2842,4.192843404288965,0.009341056382951607,0.0,4,シグナル
IQV,2018-01-03,2018-01-29,99.83981013793944,104.95596891479492,4.3421,22.21487302498423,0.051243674940757274,0.0,17,シグナル
INTC,2018-01-12,2018-01-29,36.505278939098574,41.605687251379585,12.2958,62.71360052614489,0.13971700697836,0.0,10,シグナル
PLD,2018-01-16,2018-01-31,49.13794597555142,49.705723299993814,9.1475,5.19374307533684,0.011554763089301617,0.0,11,シグナル
FE,2018-01-03,2018-02-01,21.458172341860386,22.9890840791081,19.2943,29.53787033197858,0.07134399485930251,0.0,20,期間満了
EVRG,2018-01-10,2018-02-02,37.674051275640835,36.175194074929465,11.803,-17.691011539996282,-0.039784869159545225,0.0,16,シグナル
PEG,2018-01-08,2018-02-05,37.006520955433174,36.7838611989756,11.9549,-2.661875122474669,-0.006016770847649359,0.0,19,シグナル
HSY,2018-01-22,2018-02-05,88.5371694740797,81.3890325594204,5.2163,-37.286826587937355,-0.08073600000000011,0.0,10,損切り
AVGO,2018-01-29,2018-02-05,19.59217414198545,18.010380370458115,24.0012,-37.96494866918181,-0.08073599999999975,0.0,5,損切り
LUV,2018-01-29,2018-02-06,54.07765302332881,49.71163962883733,8.6955,-37.96466947180062,-0.08073600000000002,0.0,6,損切り
BXP,2018-02-01,2018-02-06,84.51875632643923,77.69505001566783,5.5289,-37.72758982162401,-0.08073600000000006,0.0,3,損切り
AMT,2018-01-17,2018-02-07,108.84230703722247,111.646026755178,4.1756,11.707212054295155,0.025759466096181786,0.0,15,シグナル
NRG,2018-02-02,2018-02-08,21.486405889745736,19.751679423831227,21.4235,-37.16391244251946,-0.08073599999999982,0.0,4,損切り
AMAT,2018-02-07,2018-02-08,45.414415500466625,41.74783725062095,9.1248,-33.45679321419186,-0.08073600000000014,0.0,1,損切り
CAT,2018-02-07,2018-02-09,130.35479764824805,119.8304727053191,3.4314,-36.113168609166394,-0.08073599999999995,0.0,2,損切り
LRCX,2018-02-07,2018-02-09,15.67390120287207,14.408453115356991,28.5383,-36.113737155931574,-0.08073599999999996,0.0,2,損切り
ALGN,2018-02-12,2018-02-22,233.43659999999997,253.9566756591797,1.8396,37.74873118262701,0.08790427747482496,0.0,7,シグナル
BLDR,2018-02-07,2018-02-28,20.266199999999998,19.82412815246582,22.0715,-9.757188782850562,-0.021813257913875117,0.0,14,シグナル
TTWO,2018-02-12,2018-02-28,109.37743291625975,113.4591630493164,3.9262,16.025688848407015,0.037317845411325885,0.0,11,シグナル
PGR,2018-01-31,2018-03-01,41.563162649288024,45.47244185989559,11.4421,44.73036365569283,0.09405634608690039,0.0,20,期間満了
CAT,2018-02-12,2018-03-01,127.42648458040283,128.7305964363222,2.6422,3.4457243457101754,0.010234229251584783,0.0,12,シグナル
CI,2018-02-23,2018-03-01,173.82281522526645,175.5300857575124,2.6029,4.443854468383051,0.0098219012851301,0.0,4,シグナル
CNC,2018-02-07,2018-03-07,51.54620506896972,50.02994369506836,8.6777,-13.157661324303774,-0.029415577186963995,0.0,19,シグナル
PYPL,2018-02-07,2018-03-08,74.57858898644552,78.90616136758771,5.9977,25.95548087037656,0.058027008018732076,0.0,20,期間満了
LEN,2018-03-02,2018-03-09,49.62096239334408,51.48734706131352,9.0185,16.831990128082396,0.037612826876969,0.0,5,シグナル
FISV,2018-02-09,2018-03-12,67.45392152709961,74.20558739013671,6.3882,43.13099186625362,0.1000930073476102,0.0,20,期間満了
VZ,2018-03-02,2018-03-13,29.979531596928947,30.663768788830126,14.927,10.213608563508899,0.02282347840188641,0.0,7,シグナル
ROK,2018-03-05,2018-03-15,152.13210224486718,157.4490239524638,2.7939,14.854947558854178,0.03494937379514193,0.0,8,シグナル
PHM,2018-03-02,2018-03-16,25.928067038956748,26.45888855114938,17.2595,9.161713889688713,0.02047285327498865,0.0,10,シグナル
DHI,2018-03-07,2018-03-16,39.55747410807272,39.44876928548995,10.9753,-1.1930680392925979,-0.0027480223405007276,0.0,7,シグナル
TSCO,2018-03-09,2018-03-23,11.311333559067636,10.39810173284275,40.9811,-37.42524479370462,-0.080736,0.0,10,損切り
PSX,2018-03-02,2018-03-26,65.08998285124169,68.34814365518434,6.8752,22.400507159266567,0.050056255374793114,0.0,16,シグナル
LOW,2018-03-19,2018-03-28,73.92671106733738,73.36539724345508,6.1671,-3.4616784832645635,-0.007592841826427568,0.0,7,シグナル
OXY,2018-03-19,2018-03-29,52.398246085184496,51.914378023916996,8.3366,-4.033814479562636,-0.009234432398383506,0.0,8,シグナル
TTWO,2018-03-27,2018-04-02,103.7129012512207,95.33953645580215,4.3173,-36.15032783126048,-0.0807359999999999,0.0,3,損切り
WMT,2018-03-12,2018-04-03,26.02418627763868,25.26491658575267,17.7618,-13.485996413340956,-0.02917554016043971,0.0,15,シグナル
MNST,2018-03-12,2018-04-03,14.509098419952391,13.991297580718994,31.8583,-16.496254476549325,-0.03568800929224766,0.0,15,シグナル
HUBB,2018-03-15,2018-04-04,106.89064270219514,98.26071977299071,4.2659,-36.814388223693186,-0.08073600000000004,0.0,13,損切り
DLTR,2018-03-13,2018-04-11,94.55558735961914,98.3712369506836,4.8874,18.64860581136844,0.04035350736654584,0.0,20,期間満了
ISRG,2018-03-27,2018-04-12,138.88102027587888,137.91291202392577,3.224,-3.1211810042968295,-0.006970774336406957,0.0,11,シグナル
EBAY,2018-04-04,2018-04-16,34.50847835151188,35.44020294865393,12.5697,11.711498668696436,0.026999874861223204,0.0,8,シグナル
MRVL,2018-04-02,2018-04-20,19.877932931843475,20.141367678010972,22.0369,5.805285157818503,0.013252622748590065,0.0,14,シグナル
HPQ,2018-04-04,2018-04-20,15.527260838740828,16.089255296807334,28.402,15.961766598004942,0.036194050187159856,0.0,12,シグナル
AVY,2018-04-02,2018-04-25,90.95865551716182,89.17858839059708,4.8159,-8.572625274823054,-0.019570068581641096,0.0,17,シグナル
ABBV,2018-04-11,2018-04-25,64.75420195251375,64.17735954239295,6.9478,-4.0077856970373205,-0.008908184993829745,0.0,10,シグナル
TER,2018-04-25,2018-04-26,35.58115813202049,32.70847774907369,12.6366,-36.30091292714559,-0.08073599999999995,0.0,1,損切り
HLT,2018-04-12,2018-05-01,78.25445629031402,76.54519916791915,5.8152,-9.939672018150702,-0.021842297594577283,0.0,13,シグナル
URI,2018-04-26,2018-05-01,152.8214216705741,140.4832313705786,2.9325,-36.181743054736785,-0.08073600000000015,0.0,3,損切り
AMZN,2018-04-04,2018-05-02,67.96633216552733,78.98576439819335,6.4885,71.4995860416534,0.16213074740930464,0.0,20,期間満了
KKR,2018-04-05,2018-05-03,18.291386582476175,20.907010173454303,22.9164,59.94067646029117,0.14299755675624898,0.0,20,期間満了
EW,2018-05-02,2018-05-09,44.03853671264648,44.934025219726564,9.9802,8.937154398360633,0.02033420213126486,0.0,5,シグナル
FAST,2018-04-17,2018-05-15,10.252167019267464,10.414678726891184,44.892,7.295475578644073,0.015851449485587147,0.0,20,期間満了
SBAC,2018-05-01,2018-05-23,146.6884045889434,141.78443790171121,3.024,-14.82959526219014,-0.033431181564584446,0.0,16,シグナル
LII,2018-04-26,2018-05-24,176.86519980066302,186.30406875656607,2.5338,23.91620616046714,0.05336758710329212,0.0,20,期間満了
ODFL,2018-04-30,2018-05-29,43.56173769384026,49.32715785046078,10.2065,58.84476082854735,0.13235055490992884,0.0,20,期間満了
SJM,2018-04-30,2018-05-29,88.3701605739069,82.97263921971664,4.5791,-24.715790032972677,-0.061078550940010405,0.0,20,期間満了
FTV,2018-05-02,2018-05-30,43.881117002882824,45.087611812681764,10.0161,12.084372664427121,0.027494623934018674,0.0,19,シグナル
TDY,2018-05-04,2018-06-04,183.57673666992187,205.6353630493164,2.4564,54.184809838344734,0.12016024894841008,0.0,20,期間満了
EL,2018-05-09,2018-06-07,123.1374325692293,133.1322178540036,3.7606,37.5863895419223,0.0811677251688282,0.0,20,期間満了
PNC,2018-05-31,2018-06-12,107.70259323010323,110.45982483835829,3.8133,10.514151291758992,0.02560041987442506,0.0,8,シグナル
AJG,2018-05-18,2018-06-13,59.68426058144569,59.53507076101592,7.8299,-1.1681413749830654,-0.0024996509796110376,0.0,17,シグナル
JPM,2018-05-31,2018-06-13,86.46654315267396,88.33557278288076,5.435,10.158176040173942,0.02161563955328539,0.0,9,シグナル
SRE,2018-06-12,2018-06-13,44.710949600638145,45.077821974581155,10.5982,3.8881867935228343,0.008205425678048587,0.0,1,シグナル
FITB,2018-05-23,2018-06-21,23.220428892772397,22.42908483123779,20.3276,-16.086125545250866,-0.03407964879498503,0.0,20,期間満了
STZ,2018-05-24,2018-06-22,188.0092332147591,200.66720146403807,2.5209,31.90947215960739,0.06732631176055086,0.0,20,期間満了
WYNN,2018-06-07,2018-06-27,164.13565378060076,150.88399763697018,2.9178,-38.66568229588535,-0.08073600000000006,0.0,14,損切り
BBY,2018-05-31,2018-06-28,50.6876191278698,54.20043689849611,9.2714,32.56873867858474,0.06930327032651723,0.0,20,期間満了
SYK,2018-06-14,2018-06-28,154.17147649107523,154.61062071568844,3.107,1.364421105873248,0.0028484142112930526,0.0,10,シグナル
MTB,2018-06-04,2018-07-02,136.25651911770476,131.35437740499214,3.4804,-17.061414016925028,-0.03597730034830794,0.0,20,期間満了
EMR,2018-06-25,2018-07-12,57.51192647227164,58.15594400715306,8.2828,5.334268437915796,0.011197982303582163,0.0,12,シグナル
DHR,2018-06-25,2018-07-12,84.4763966772312,84.68368489376967,5.6389,1.1688775242387806,0.0024538004068814703,0.0,12,シグナル
BA,2018-06-29,2018-07-12,324.7963791694703,332.05735996017097,1.449,10.521161165725232,0.022355485640780656,0.0,8,シグナル
NVDA,2018-06-29,2018-07-12,6.018014277605413,6.153239697831336,78.2059,10.575425691646501,0.022470106249021644,0.0,8,シグナル
TFC,2018-06-26,2018-07-13,36.09660580704221,35.955093245607706,13.2041,-1.8685460124373208,-0.003920384154426365,0.0,12,シグナル
TROW,2018-07-02,2018-07-16,84.10396022724642,87.05334788746745,5.5914,16.49120616335989,0.03506835649893151,0.0,9,シグナル
VLO,2018-06-25,2018-07-24,81.31490155832378,77.46259043854492,5.8582,-22.567609001888513,-0.04737521716134351,0.0,20,期間満了
FDS,2018-06-28,2018-07-27,183.6952273135401,188.11851299594468,2.5566,11.308572175635561,0.024079480708852068,0.0,20,期間満了
BKNG,2018-07-25,2018-07-31,79.36257790746251,79.34815299735378,6.0224,-0.08687257863880404,-0.0001817595961354439,0.0,4,シグナル
PODD,2018-08-01,2018-08-06,83.03637722167969,85.59147565917968,5.6966,14.555373759062434,0.0307708322905119,0.0,3,シグナル
EL,2018-07-16,2018-08-10,126.54117734338706,116.32474884939137,3.7628,-38.44237713720702,-0.08073600000000002,0.0,19,損切り
JBHT,2018-07-26,2018-08-14,110.5057957178856,111.99093134721181,4.3284,6.428261057975533,0.013439436544284613,0.0,13,シグナル
LVS,2018-08-01,2018-08-14,61.24127921011975,56.296903291811525,7.724,-38.190359593012715,-0.08073599999999992,0.0,9,損切り
PANW,2018-08-01,2018-08-16,33.455075949096674,34.4724,14.1392,14.384148220532325,0.030408660630489352,0.0,11,シグナル
EXR,2018-07-20,2018-08-17,70.15502190345185,69.76182576323518,6.8055,-2.6758963322445766,-0.005604675610504338,0.0,20,期間満了
DGX,2018-07-26,2018-08-23,91.77665789696732,94.19171863405032,5.2117,12.586572043455476,0.026314542198673855,0.0,20,期間満了
PSA,2018-08-06,2018-08-23,154.50737247820467,152.11210265394223,3.1203,-7.473960432646095,-0.015502624799346231,0.0,13,シグナル
DPZ,2018-08-01,2018-08-29,239.36648693405348,273.275934700774,1.9761,67.00845973181629,0.14166330550718512,0.0,20,期間満了
STX,2018-08-15,2018-08-31,39.08950199089021,39.456846909271285,12.1894,4.477714148114217,0.009397533856191867,0.0,12,シグナル
BA,2018-08-17,2018-09-04,334.92942710995266,330.1415936377836,1.4336,-6.863838065701543,-0.01429505168740299,0.0,11,シグナル
KKR,2018-08-15,2018-09-06,23.041878192649392,23.1965989661153,19.2304,2.9753423620587682,0.0067147639689920805,0.0,15,シグナル
KO,2018-09-05,2018-09-10,34.987191443878515,35.9089645221746,14.0608,12.960866899305586,0.02634601522030318,0.0,3,シグナル
AXON,2018-08-13,2018-09-11,61.25896708374023,71.88245043945312,7.49,79.56989033428954,0.17341923740226833,0.0,20,期間満了
HD,2018-08-16,2018-09-11,158.2571355684482,174.35002683474715,3.0458,49.01572821889329,0.10168825063397255,0.0,17,シグナル
EOG,2018-08-23,2018-09-14,85.70638410615814,85.46672588390719,5.7048,-1.367202226297195,-0.00279627036830884,0.0,15,シグナル
EXPE,2018-09-07,2018-09-18,120.06284247032559,124.94418978436906,4.1121,20.0725882900781,0.040656602938997706,0.0,7,シグナル
MPWR,2018-09-17,2018-09-26,129.50525348157655,119.04951733648798,3.8844,-40.614261481982,-0.08073599999999997,0.0,7,損切り
PSX,2018-09-14,2018-09-27,82.75181914674273,83.5556469706984,6.0777,4.88542436565541,0.009713717864380217,0.0,9,シグナル
OXY,2018-09-11,2018-10-02,63.87545963535348,69.29931190384293,7.8457,42.55391774288768,0.08491292742866594,0.0,15,シグナル
FE,2018-09-28,2018-10-04,26.485537989247803,26.486487238180043,18.9306,0.01796985183665356,3.584027376090632e-05,0.0,4,シグナル
OKE,2018-09-12,2018-10-10,39.54938191503221,41.51029852942422,12.6798,24.86403048716778,0.049581473070927785,0.0,20,期間満了
KR,2018-09-18,2018-10-10,24.381478469172688,23.476414317022815,20.6533,-18.692561453596966,-0.037120970875257314,0.0,16,シグナル
ADI,2018-09-14,2018-10-10,80.33112799345072,73.84551404377149,6.2608,-40.605131816151754,-0.08073599999999997,0.0,18,損切り
SPGI,2018-10-02,2018-10-10,175.77892530326272,161.58723798997852,2.868,-40.701759214499134,-0.08073599999999999,0.0,6,損切り
CSGP,2018-10-04,2018-10-10,40.862665832519525,37.56357764386523,12.2433,-40.39172642015109,-0.08073599999999989,0.0,4,損切り
WAB,2018-09-18,2018-10-11,100.76310132919026,92.62789158027675,4.9974,-40.654897199220386,-0.08073600000000007,0.0,17,損切り
NEE,2018-09-28,2018-10-12,34.020609887209595,34.60841935250732,13.7821,8.101248831679754,0.017278040201116927,0.0,10,シグナル
NI,2018-09-18,2018-10-16,19.739213362177054,19.013184610903764,24.7385,-17.96086226337428,-0.03678103772182011,0.0,20,期間満了
DECK,2018-10-16,2018-10-18,17.70248417816162,18.453557624816895,27.6465,20.764552042955074,0.04242757339005703,0.0,2,シグナル
DRI,2018-10-10,2018-10-22,87.27409429187416,85.62701032370612,5.538,-9.121551015714658,-0.018872541520277966,0.0,8,シグナル
ISRG,2018-10-10,2018-10-23,178.4726658325195,164.06349668386522,2.7081,-39.02147097147065,-0.0807359999999999,0.0,9,損切り
LULU,2018-10-15,2018-10-23,146.90742528076171,135.04670739329416,3.2561,-38.61968351338311,-0.08073599999999985,0.0,6,損切り
PANW,2018-10-18,2018-10-23,34.285737963867184,31.517644623616405,14.0855,-38.98997874410236,-0.08073599999999996,0.0,3,損切り
AMZN,2018-10-15,2018-10-26,89.8218,82.5699471552,5.3255,-38.61974232498244,-0.08073600000000009,0.0,9,損切り
GDDY,2018-10-15,2018-10-29,75.30018986206053,69.22075373335721,6.3525,-38.61961800758786,-0.08073600000000004,0.0,10,損切り
FTNT,2018-10-15,2018-11-02,16.072847465515135,14.775190052539307,29.7612,-38.619841799056246,-0.08073599999999995,0.0,14,損切り
AXON,2018-10-15,2018-11-07,57.19572152709961,52.57796775388769,8.3633,-38.619660131503224,-0.08073600000000004,0.0,17,損切り
QCOM,2018-10-22,2018-11-08,54.0635440157236,49.698669726070136,8.8147,-38.47505740100837,-0.08073600000000003,0.0,13,損切り
FICO,2018-11-08,2018-11-19,199.38937972412108,183.29147876271446,2.2146,-35.650411469131086,-0.08073599999999988,0.0,7,損切り
ZBH,2018-11-08,2018-11-20,107.51233612533358,102.69009992337615,4.1071,-19.805406305059364,-0.04485286410608603,0.0,8,シグナル
SYY,2018-11-08,2018-12-06,54.021537737732594,53.625622005767866,8.1739,-3.2361756015064884,-0.007328849724471862,0.0,18,シグナル
JKHY,2018-11-29,2018-12-06,127.36652115465805,122.80598261838067,3.4378,-15.678219380014411,-0.03580641517828409,0.0,4,シグナル
LULU,2018-11-29,2018-12-07,128.1324227783203,131.8944,3.4172,12.855428561923873,0.029360072494595945,0.0,5,シグナル
TJX,2018-12-03,2018-12-07,44.33887136348809,40.75912824508551,10.0469,-35.965321136278874,-0.0807360000000001,0.0,3,損切り
PGR,2018-11-29,2018-12-24,50.31667247369659,46.25430560486022,8.7021,-35.35112272930098,-0.08073600000000006,0.0,16,損切り
CHD,2019-02-07,2019-03-08,56.806373151235185,59.98487173651854,7.5189,23.898813012887047,0.05595320399739771,0.0,20,期間満了
MCD,2019-02-14,2019-03-15,145.09280785196728,153.6117059795195,2.9569,25.18952987335922,0.05871344178716116,0.0,20,期間満了
AON,2019-03-07,2019-03-20,154.25275242712573,157.88925875401776,2.8084,10.212764368443572,0.02357498501435194,0.0,9,シグナル
KO,2019-02-22,2019-03-22,36.4397712087209,36.45853078642428,11.8959,0.22316206040164843,0.00051481052380733,0.0,20,期間満了
HCA,2019-03-13,2019-03-26,121.37886774282401,125.09250589201575,3.6045,13.385808708761658,0.030595425861610095,0.0,9,シグナル
KDP,2019-03-04,2019-04-01,21.544107910488844,23.26402746090884,20.0768,34.530480829872204,0.07983247937514494,0.0,20,期間満了
DG,2019-03-18,2019-04-03,104.24343222967768,106.66924103409579,4.2389,10.282760941047911,0.023270615256348864,0.0,12,シグナル
ROST,2019-03-12,2019-04-08,84.3407443406935,91.29929416841244,5.1805,36.04876738249794,0.08250519819471772,0.0,19,シグナル
BA,2019-03-18,2019-04-09,361.62310789908344,361.32794414900945,1.2219,-0.3606605862153742,-0.0008162192725701924,0.0,16,シグナル
BSX,2019-03-26,2019-04-12,38.10045569458008,37.9196407623291,11.6162,-2.1003824160137583,-0.004745741985356229,0.0,13,シグナル
FE,2019-04-08,2019-04-17,30.176360129739294,29.804396955550935,14.9755,-5.570334515057766,-0.01232631015103054,0.0,7,シグナル
GM,2019-03-26,2019-04-22,33.91929189405866,36.68026950961728,13.0481,36.02551202557049,0.08139844499649596,0.0,18,シグナル
CASY,2019-03-27,2019-04-25,120.26926633873789,126.27438900918466,3.6725,22.05381300721575,0.049930650225581026,0.0,20,期間満了
CRL,2019-04-22,2019-05-01,134.8578,141.22692434082032,3.3539,21.361406126677252,0.047228446117468285,0.0,7,シグナル
CLX,2019-04-11,2019-05-02,122.48427637935812,117.72707230815152,3.6934,-17.570257516594438,-0.03883930420973048,0.0,14,シグナル
COO,2019-04-22,2019-05-02,69.98997704580101,71.86495969029909,6.3321,11.872577603226262,0.026789302177811804,0.0,8,シグナル
O,2019-04-22,2019-05-08,46.31793136344144,45.29061324130134,9.7652,-10.031966926322525,-0.022179706474347433,0.0,12,シグナル
DOC,2019-04-22,2019-05-08,19.98929975960055,20.27694927468775,22.6274,6.50876063768419,0.01439017467077855,0.0,12,シグナル
ZBRA,2019-05-06,2019-05-13,201.35095444335937,185.0946837854203,2.2027,-35.80768737824235,-0.08073599999999995,0.0,5,損切り
WELL,2019-04-22,2019-05-20,58.417072595855515,64.75961864296706,7.7427,49.1084312789705,0.10857350026748033,0.0,20,期間満了
VTR,2019-04-22,2019-05-20,44.547608373556955,49.10758503424837,10.1533,46.298811028998216,0.10236187367127395,0.0,20,期間満了
LLY,2019-04-25,2019-05-20,107.27561993553056,105.98535555231531,4.2714,-5.511235286465592,-0.012027563988822942,0.0,17,シグナル
KEYS,2019-05-15,2019-05-20,83.56679999999999,76.81995083519999,4.8788,-32.91652770522626,-0.08073600000000006,0.0,3,損切り
TKO,2019-05-01,2019-05-22,76.78526919743658,70.58593370351234,5.992,-37.14641827959406,-0.08073600000000003,0.0,15,損切り
WMB,2019-05-08,2019-05-23,18.46399371964856,18.35380386847479,24.5284,-2.7027807455306174,-0.0059678232589793125,0.0,11,シグナル
AES,2019-05-03,2019-05-28,13.08069897018948,12.586826583770542,35.5813,-17.572621542888214,-0.03775581010957135,0.0,16,シグナル
CIEN,2019-05-20,2019-06-03,34.15730506896973,35.01196891479492,13.141,11.23113759798889,0.025021407400246467,0.0,9,シグナル
TGT,2019-05-23,2019-06-05,63.78353609389905,70.6954726632589,6.9061,47.734525141656036,0.10836552804448511,0.0,8,シグナル
NKE,2019-05-09,2019-06-07,73.3543119437219,74.22704722009189,6.1102,5.332587085675925,0.011897532036556522,0.0,20,期間満了
VST,2019-05-20,2019-06-10,21.23114968296988,20.811803643746877,21.1417,-8.8656881574409,-0.019751452252223987,0.0,14,シグナル
AZO,2019-05-22,2019-06-11,1022.2171444335937,1113.3385964843749,0.4445,40.50348543657225,0.08914099371838577,0.0,13,シグナル
GRMN,2019-05-22,2019-06-20,65.44262042998751,69.91300296737639,6.9445,31.04457153089703,0.06830995623366616,0.0,20,期間満了
ADI,2019-05-23,2019-06-21,87.25615608059185,98.72917256428076,5.1984,59.6413288888084,0.13148661365614311,0.0,20,期間満了
PPG,2019-05-28,2019-06-25,93.17877725830077,101.25893074431801,4.8064,38.836449715193226,0.08671667222696268,0.0,20,期間満了
LLY,2019-06-13,2019-06-27,105.72447202886738,102.20764244553267,4.2377,-14.903268725297494,-0.03326410163934856,0.0,10,シグナル
RCL,2019-06-25,2019-07-02,110.95632149156758,112.29839397013781,4.4392,5.9577281468689876,0.012095502631386618,0.0,5,シグナル
CDNS,2019-06-05,2019-07-03,64.12125569458007,74.1906,7.2285,72.78625531172798,0.15703598122566173,0.0,20,期間満了
CMG,2019-06-05,2019-07-03,13.280616458129881,14.429047914886475,34.9008,40.081176585970525,0.08647425820761268,0.0,20,期間満了
NCLH,2019-06-11,2019-07-08,54.173305068969725,51.6086815246582,8.9079,-22.845410070372623,-0.04734109430920675,0.0,18,シグナル
META,2019-06-10,2019-07-09,173.3673723816453,193.11813170615386,2.7637,54.585173545144244,0.11392431605313746,0.0,20,期間満了
